"Y";"Zuzanna";"Julia";"Lena";"Maja";"Hanna";"Zofia";"Amelia";"Alicja";"Aleksandra";"Natalia";"Oliwia";"Maria";"Wiktoria";"Emilia";"Antonina";"Laura";"Anna";"Nadia";"Pola";"Liliana";"Nikola";"Gabriela"
FALSE;0;0;75;85;69;100;160;2;0;0;0;0;83;0;42;12;8;0;0;1;0;0
FALSE;0;0;88;8;79;100;160;0;0;0;0;0;67;0;29;14;8;0;0;1;0;0
FALSE;0;0;73;46;61;88;288;1;0;0;0;0;100;8;50;24;6;0;0;0;0;0
FALSE;0;0;68;49;67;93;171;2;0;0;0;0;75;24;43;40;2;0;0;0;0;0
FALSE;0;0;65;45;113;97;377;1;0;0;0;0;71;18;44;34;6;0;0;0;0;0
FALSE;0;0;40;72;100;48;166;5;0;0;0;0;87;1;17;23;2;0;0;0;0;0
FALSE;0;0;72;48;90;100;195;0;0;0;0;0;69;0;14;22;8;0;0;1;0;0
FALSE;0;0;65;10;71;99;502;6;0;0;0;0;38;15;15;100;6;0;0;0;0;0
FALSE;0;0;71;54;54;100;127;5;0;0;0;0;55;0;46;28;8;0;0;1;0;0
FALSE;0;0;69;0;73;100;74;0;0;1;0;0;100;0;100;2;8;0;0;1;0;0
FALSE;0;0;63;58;49;100;149;2;0;0;0;0;57;0;6;17;8;0;0;1;0;0
FALSE;0;0;63;44;48;88;153;3;0;0;0;0;50;4;47;17;6;0;0;0;0;0
FALSE;0;0;64;64;44;91;78;7;0;0;0;0;71;38;27;22;5;0;0;0;0;0
FALSE;0;0;75;56;41;100;78;4;0;0;0;0;100;0;67;6;8;0;0;1;0;0
FALSE;0;0;61;89;17;100;59;8;0;0;0;0;100;0;22;9;8;0;0;1;0;0
FALSE;0;0;80;33;49;100;80;0;0;0;0;0;75;0;52;21;8;0;0;1;0;0
FALSE;0;0;86;1;68;100;120;1;0;0;0;0;50;0;40;25;8;0;0;1;0;0
FALSE;0;0;75;59;143;89;293;0;0;0;0;0;57;11;22;9;6;0;0;0;0;0
FALSE;0;0;86;21;143;100;377;0;0;0;0;0;100;0;0;11;8;0;0;1;0;0
FALSE;0;0;64;0;45;100;70;11;0;0;0;0;57;0;52;27;8;0;0;1;0;0
FALSE;0;0;77;13;74;100;143;1;0;0;0;0;80;0;23;22;8;0;0;1;0;0
FALSE;0;0;68;33;76;94;168;2;0;0;0;0;63;7;28;18;6;0;0;0;0;0
FALSE;0;0;62;59;67;96;157;3;0;0;0;0;73;10;60;25;2;0;0;0;0;0
FALSE;0;0;62;57;80;36;189;2;0;0;0;0;80;32;27;11;3;0;0;0;0;0
FALSE;0;0;85;6;85;100;429;3;0;0;0;0;25;0;32;28;8;0;0;1;0;0
FALSE;0;0;74;34;72;95;385;1;0;0;0;0;75;69;49;37;4;0;0;0;0;0
FALSE;0;0;69;38;103;85;344;1;0;0;0;0;73;9;30;27;5;0;0;0;0;0
FALSE;0;0;82;0;94;100;168;0;0;1;0;0;100;0;45;11;8;0;0;1;0;0
FALSE;0;0;57;65;102;80;390;0;0;0;0;0;58;4;23;38;4;0;0;0;0;0
FALSE;0;0;77;35;78;100;237;0;0;0;0;0;67;0;11;27;8;0;0;1;0;0
FALSE;0;0;81;12;31;100;126;5;0;0;0;0;30;0;4;28;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;66;58;85;94;221;2;0;0;0;0;94;43;30;33;2;0;0;0;0;0
FALSE;0;0;60;63;86;73;168;0;0;0;0;0;71;5;18;11;6;0;0;0;0;0
FALSE;0;0;73;35;64;100;121;2;0;0;0;0;92;0;35;34;8;0;0;1;0;0
FALSE;0;0;82;30;213;100;589;1;0;0;0;0;60;0;17;6;8;0;0;1;0;0
FALSE;0;0;86;11;75;100;178;1;0;0;0;0;46;0;16;19;8;0;0;1;0;0
FALSE;0;0;64;31;94;88;283;1;0;0;0;0;75;3;33;33;5;0;0;0;0;0
FALSE;0;0;72;0;138;83;293;1;0;0;0;0;50;32;50;6;5;0;0;0;0;0
FALSE;0;0;73;21;29;100;73;7;0;0;0;0;55;0;55;20;8;0;0;1;0;0
FALSE;0;0;84;14;107;100;373;1;0;0;0;0;67;0;38;32;8;0;0;1;0;0
FALSE;0;0;52;41;62;86;132;1;0;0;0;0;80;5;32;22;2;0;0;0;0;0
FALSE;0;0;56;22;40;81;78;0;0;0;0;0;50;5;19;18;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;73;39;71;100;190;2;0;0;0;0;75;0;18;23;8;0;0;1;0;0
FALSE;0;0;59;23;72;81;326;2;0;0;0;0;67;4;52;21;6;0;0;0;0;0
FALSE;0;0;78;39;134;80;342;1;0;0;0;0;80;16;30;10;6;0;0;0;0;0
FALSE;0;0;69;45;104;94;303;0;0;0;0;0;61;61;31;36;6;0;0;0;0;0
FALSE;0;0;55;5;75;94;208;0;0;0;0;0;41;1;20;50;6;0;0;0;0;0
FALSE;0;0;80;0;83;95;174;0;0;1;0;0;100;0;43;21;6;0;0;1;0;0
FALSE;0;0;64;67;70;94;193;1;0;0;0;0;100;22;24;17;6;0;0;0;0;0
FALSE;0;0;69;27;93;89;266;0;0;0;0;0;67;28;41;27;5;0;0;0;0;0
FALSE;0;0;72;12;50;95;139;6;0;0;0;0;36;39;27;42;3;0;0;0;0;0
FALSE;0;0;66;24;78;88;265;4;0;0;0;0;39;11;12;51;5;0;0;0;0;0
FALSE;0;0;61;67;96;89;198;0;0;0;0;0;75;1;30;27;6;0;0;0;0;0
FALSE;0;0;55;39;71;56;113;0;0;0;0;0;67;4;56;9;2;0;0;0;0;0
FALSE;0;0;66;88;70;96;155;0;0;0;0;0;100;0;69;48;6;0;0;1;0;0
FALSE;0;0;59;88;68;78;134;0;0;0;0;0;88;30;43;23;5;0;0;0;0;0
FALSE;0;0;67;77;103;86;324;1;0;0;0;0;100;23;32;22;5;0;0;0;0;0
FALSE;0;0;69;45;35;92;82;6;0;0;0;0;70;77;25;12;4;0;0;0;0;0
FALSE;0;0;82;10;89;100;292;0;0;0;0;0;29;0;32;37;8;0;0;1;0;0
FALSE;0;0;87;9;97;100;0;0;0;0;0;0;83;0;41;0;8;1;0;1;0;0
FALSE;0;0;81;0;176;88;61;0;0;0;0;0;33;0;13;2;6;0;0;1;0;0
FALSE;0;0;61;76;140;67;358;2;0;0;0;0;69;25;26;27;5;0;0;0;0;0
FALSE;0;0;78;49;77;97;185;0;0;0;0;0;83;59;29;37;6;0;0;0;0;0
FALSE;0;0;66;87;52;100;102;1;0;0;0;0;80;0;49;35;8;0;0;1;0;0
FALSE;0;0;84;45;74;100;132;0;0;0;0;0;63;0;41;17;8;0;0;1;0;0
FALSE;0;0;71;19;76;98;151;0;0;0;0;0;55;11;16;45;4;0;0;0;0;0
FALSE;0;0;81;0;60;100;166;1;0;0;0;0;25;0;20;21;8;0;0;1;0;0
FALSE;0;0;63;38;85;95;307;3;0;0;0;0;50;22;24;38;6;0;0;0;0;0
FALSE;0;0;82;10;64;100;200;2;0;0;0;0;50;0;5;20;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;58;63;35;100;69;4;0;0;0;0;90;0;8;25;8;0;0;1;0;0
FALSE;0;0;63;32;56;100;137;3;0;0;0;0;75;0;55;40;8;0;0;1;0;0
FALSE;0;0;78;48;64;100;141;0;0;0;0;0;75;0;35;20;8;0;0;1;0;0
FALSE;0;0;90;4;104;100;332;0;0;0;0;0;100;0;75;20;8;0;0;1;0;0
FALSE;0;0;68;4;69;58;184;0;0;0;0;0;78;1;67;12;6;0;0;0;0;0
FALSE;0;0;77;29;72;100;168;1;0;0;0;0;50;0;29;21;8;0;0;1;0;0
FALSE;0;0;87;3;114;100;441;3;0;0;0;0;33;0;30;21;8;0;0;1;0;0
FALSE;0;0;78;4;93;92;173;0;0;0;0;0;44;7;35;26;6;0;0;0;0;0
FALSE;0;0;63;75;78;97;232;0;0;0;0;0;65;10;14;36;6;0;0;0;0;0
FALSE;0;0;66;57;71;87;151;3;0;0;0;0;83;8;43;23;6;0;0;0;0;0
FALSE;0;0;89;4;75;100;219;0;0;0;0;0;57;0;17;12;8;0;0;1;0;0
FALSE;0;0;75;4;83;93;172;2;0;0;0;0;57;2;43;28;6;0;0;0;0;0
FALSE;0;0;85;14;89;100;189;1;0;0;0;0;56;0;29;18;8;0;0;1;0;0
FALSE;0;0;75;46;86;100;173;0;0;0;0;0;57;0;16;25;8;0;0;1;0;0
FALSE;0;0;81;22;123;100;427;1;0;0;0;0;63;0;31;29;8;0;0;1;0;0
FALSE;0;0;64;74;54;100;145;3;0;0;0;0;82;0;66;29;8;0;0;1;0;0
FALSE;0;0;56;60;80;95;180;2;0;0;0;0;91;4;63;38;6;0;0;0;0;0
FALSE;0;0;65;11;87;96;247;1;0;0;0;0;55;3;16;52;6;0;0;0;0;0
FALSE;0;0;70;61;78;96;168;1;0;0;0;0;75;49;65;17;5;0;0;0;0;0
FALSE;0;0;67;58;32;100;72;2;0;0;0;0;83;0;12;17;8;0;0;1;0;0
FALSE;0;0;66;97;9;100;200;2;0;0;0;0;100;0;50;15;8;0;0;1;0;0
FALSE;0;0;63;79;113;80;133;0;0;0;0;0;100;38;80;5;6;0;0;0;0;0
FALSE;0;0;43;100;76;75;144;2;0;0;0;0;89;1;68;28;3;0;0;0;0;0
FALSE;0;0;64;34;56;91;147;3;0;0;0;0;63;3;36;23;6;0;0;0;0;0
FALSE;0;0;61;0;69;80;132;0;0;1;0;0;100;12;100;5;2;0;0;0;0;0
FALSE;0;0;72;37;33;100;119;0;0;0;0;0;85;0;40;20;8;0;0;1;0;0
FALSE;0;0;80;5;63;100;241;4;0;0;0;0;22;0;18;28;8;0;0;1;0;0
FALSE;0;0;86;3;98;100;180;0;0;0;0;0;57;0;31;3;8;0;0;1;0;0
FALSE;0;0;77;2;100;100;261;2;0;0;0;0;60;0;38;42;8;0;0;1;0;0
FALSE;0;0;72;66;60;96;169;4;0;0;0;0;78;30;52;23;3;0;0;0;0;0
FALSE;0;0;55;30;96;84;186;4;0;0;0;0;44;4;11;45;5;0;0;0;0;0
FALSE;0;0;57;40;54;20;118;4;0;0;0;0;83;10;40;10;2;0;0;0;0;0
FALSE;0;0;63;58;76;88;141;0;0;0;0;0;100;3;29;17;6;0;0;0;0;0
FALSE;0;0;90;3;103;100;191;0;0;0;0;0;100;0;56;6;8;0;0;1;0;0
FALSE;0;0;89;14;58;100;151;2;0;0;0;0;50;0;17;6;8;0;0;1;0;0
FALSE;0;0;65;40;103;81;209;2;0;0;0;0;50;48;31;23;2;0;0;0;0;0
FALSE;0;0;55;33;84;83;144;0;0;0;0;0;69;2;43;23;5;0;0;0;0;0
FALSE;0;0;85;9;63;100;207;1;0;0;0;0;45;0;29;21;8;0;0;1;0;0
FALSE;0;0;87;1;83;100;193;2;0;0;0;0;38;0;23;40;8;0;0;1;0;0
FALSE;0;0;65;87;31;100;56;6;0;0;0;0;100;0;27;15;8;0;0;1;0;0
FALSE;0;0;72;71;45;100;103;1;0;0;0;0;80;0;52;21;8;0;0;1;0;0
FALSE;0;0;71;51;127;64;214;0;0;0;0;0;57;14;18;11;5;0;0;0;0;0
FALSE;0;0;62;7;94;67;214;3;0;0;0;0;53;2;65;52;5;0;0;0;0;0
FALSE;0;0;71;13;30;76;74;0;0;0;0;0;80;23;53;17;5;0;0;0;0;0
FALSE;0;0;87;12;161;100;388;0;0;0;0;0;85;0;24;12;8;0;0;1;0;0
FALSE;0;0;74;30;46;96;131;1;0;0;0;0;100;47;54;24;6;0;0;0;0;0
FALSE;0;0;63;38;135;85;497;2;0;0;0;0;69;2;35;26;4;0;0;0;0;0
FALSE;0;0;89;7;132;100;395;2;0;0;0;0;67;0;25;12;8;0;0;1;0;0
FALSE;0;0;70;16;160;86;319;0;0;0;0;0;100;7;71;7;5;0;0;0;0;0
FALSE;0;0;65;60;81;89;153;1;0;0;0;0;86;29;53;19;6;0;0;0;0;0
FALSE;0;0;60;75;60;97;181;1;0;0;0;0;87;21;16;32;6;0;0;0;0;0
FALSE;0;0;76;14;80;100;163;1;0;0;0;0;58;0;28;68;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;91;10;133;100;286;0;0;0;0;0;40;0;20;10;8;0;0;1;0;0
FALSE;0;0;68;78;104;96;261;1;0;0;0;0;83;65;24;25;6;0;0;0;0;0
FALSE;0;0;82;19;133;100;317;1;0;0;0;0;50;0;47;15;8;0;0;1;0;0
FALSE;0;0;80;10;61;100;231;0;0;0;0;0;45;0;33;25;8;0;0;1;0;0
FALSE;0;0;54;77;42;67;120;0;0;0;0;0;100;2;50;12;6;0;0;0;0;0
FALSE;0;0;61;28;26;60;39;0;0;0;0;0;67;12;60;6;5;0;0;0;0;0
FALSE;0;0;66;63;95;100;272;4;0;0;0;0;80;0;29;49;8;0;0;1;0;0
FALSE;0;0;62;53;20;90;60;2;0;0;0;0;90;46;40;10;5;0;0;0;0;0
FALSE;0;0;51;21;137;74;402;3;0;0;0;0;53;2;42;50;4;0;0;0;0;0
FALSE;0;0;89;2;93;100;231;0;0;0;0;0;27;0;23;22;8;0;0;1;0;0
FALSE;0;0;63;64;6;100;10;8;0;0;0;0;100;0;50;2;8;0;0;1;0;0
FALSE;0;0;84;0;66;100;170;10;0;0;0;0;30;0;15;22;8;0;0;1;0;0
FALSE;0;0;81;3;66;100;162;1;0;0;0;0;43;0;12;17;8;0;0;1;0;0
FALSE;0;0;63;36;84;86;263;1;0;0;0;0;59;7;34;35;2;0;0;0;0;0
FALSE;0;0;75;60;59;77;133;0;0;0;0;0;86;46;54;14;5;0;0;0;0;0
FALSE;0;0;58;81;79;73;307;0;0;0;0;0;86;18;53;15;5;0;0;0;0;0
FALSE;0;0;87;13;143;100;220;0;0;0;0;0;71;0;27;30;8;0;0;1;0;0
FALSE;0;0;82;17;64;100;169;0;0;0;0;0;30;0;15;19;8;0;0;1;0;0
FALSE;0;0;78;1;100;100;176;1;0;0;0;0;33;0;30;36;8;0;0;1;0;0
FALSE;0;0;68;31;58;81;108;0;0;0;0;0;70;23;25;16;6;0;0;0;0;0
FALSE;0;0;75;9;85;97;183;1;0;0;0;0;50;77;50;32;5;0;0;0;0;0
FALSE;0;0;82;5;77;96;175;3;0;0;0;0;45;46;39;23;6;0;0;0;0;0
FALSE;0;0;66;74;47;100;119;3;0;0;0;0;86;0;38;16;8;0;0;1;0;0
FALSE;0;0;78;21;63;91;182;2;0;0;0;0;100;60;36;22;6;0;0;0;0;0
FALSE;0;0;69;45;95;91;139;1;0;0;0;0;88;4;50;23;6;0;0;0;0;0
FALSE;0;0;87;5;79;100;297;1;0;0;0;0;58;0;0;34;8;0;0;1;0;0
FALSE;0;0;58;99;55;75;119;2;0;0;0;0;100;7;34;32;6;0;0;0;0;0
FALSE;0;0;77;18;63;89;275;2;0;0;0;0;56;29;22;18;5;0;0;0;0;0
FALSE;0;0;67;57;51;97;143;5;0;0;0;0;90;56;69;31;6;0;0;0;0;0
FALSE;0;0;68;42;64;86;143;4;0;0;0;0;88;36;69;42;4;0;0;0;0;0
FALSE;0;0;90;1;121;100;396;0;0;0;0;0;20;0;22;23;8;0;0;1;0;0
FALSE;0;0;64;53;55;75;128;0;0;0;0;0;50;7;31;16;6;0;0;0;0;0
FALSE;0;0;75;18;70;88;167;0;0;0;0;0;57;0;25;8;6;0;0;1;0;0
FALSE;0;0;82;50;73;100;80;0;0;0;0;0;100;0;33;3;8;0;0;1;0;0
FALSE;0;0;79;0;64;96;177;0;0;0;0;0;50;10;78;23;6;0;0;0;0;0
FALSE;0;0;85;1;106;95;280;3;0;0;0;0;50;70;32;22;6;0;0;0;0;0
FALSE;0;0;74;21;80;95;369;0;0;0;0;0;67;17;5;19;2;0;0;0;0;0
FALSE;0;0;54;21;52;74;132;1;0;0;0;0;50;4;47;19;5;0;0;0;0;0
FALSE;0;0;72;37;61;97;153;2;0;0;0;0;64;0;55;29;6;0;0;1;0;0
FALSE;0;0;65;15;41;88;121;5;0;0;0;0;47;9;27;26;2;0;0;0;0;0
FALSE;0;0;90;4;84;100;172;0;0;0;0;0;29;0;33;9;8;0;0;1;0;0
FALSE;0;0;66;33;69;90;150;1;0;0;0;0;50;9;39;23;5;0;0;0;0;0
FALSE;0;0;76;17;77;100;280;0;0;0;0;0;50;0;40;25;8;0;0;1;0;0
FALSE;0;0;64;37;44;100;153;1;0;0;0;0;82;0;25;22;8;0;0;1;0;0
FALSE;0;0;72;31;37;100;74;0;0;0;0;0;38;0;11;37;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;75;46;86;100;169;0;0;0;0;0;64;0;39;23;8;0;0;1;0;0
FALSE;0;0;72;44;91;100;220;1;0;0;0;0;56;0;22;36;8;0;0;1;0;0
FALSE;0;0;91;0;111;100;290;1;0;0;0;0;13;0;17;12;8;0;0;1;0;0
FALSE;0;0;80;0;61;100;102;3;0;1;0;0;100;0;71;7;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;60;0;67;67;164;5;0;0;0;0;63;1;58;24;5;0;0;0;0;0
FALSE;0;0;71;68;82;96;179;0;0;0;0;0;85;53;38;24;6;0;0;0;0;0
FALSE;0;0;59;98;82;78;0;1;0;0;0;0;100;6;67;27;2;1;0;0;0;0
FALSE;0;0;80;3;48;100;88;0;0;0;0;0;38;0;25;16;8;0;0;1;0;0
FALSE;0;0;83;27;84;100;0;1;0;0;0;0;57;0;14;0;8;1;0;1;0;0
FALSE;0;0;66;77;75;100;174;6;0;0;0;0;75;0;40;40;8;0;0;1;0;0
FALSE;0;0;71;53;89;96;385;0;0;0;0;0;85;55;39;23;6;0;0;0;0;0
FALSE;0;0;84;8;75;100;162;0;0;0;0;0;75;0;31;16;8;0;0;1;0;0
FALSE;0;0;58;91;60;92;142;0;0;0;0;0;100;3;46;13;2;0;0;0;0;0
FALSE;0;0;74;42;71;100;218;0;0;0;0;0;77;0;38;24;8;0;0;1;0;0
FALSE;0;0;70;23;95;99;411;1;0;0;0;0;37;65;12;72;6;0;0;0;0;0
FALSE;0;0;76;15;54;96;132;1;0;0;0;0;75;80;17;24;6;0;0;0;0;0
FALSE;0;0;62;45;23;83;34;0;0;0;0;0;100;12;33;6;6;0;0;0;0;0
FALSE;0;0;66;58;112;56;184;0;0;0;0;0;70;4;28;43;5;0;0;0;0;0
FALSE;0;0;72;20;46;95;365;0;0;0;0;0;56;53;9;40;6;0;0;0;0;0
FALSE;0;0;67;22;56;98;213;2;0;0;0;0;52;42;18;59;5;0;0;0;0;0
FALSE;0;0;56;30;74;87;180;1;0;0;0;0;69;2;30;32;3;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;86;3;180;97;363;0;0;0;0;0;45;0;28;29;7;0;0;1;0;0
FALSE;0;0;79;43;77;100;209;0;0;0;0;0;55;0;29;28;8;0;0;1;0;0
FALSE;0;0;67;42;96;86;209;4;0;0;0;0;67;23;50;22;3;0;0;0;0;0
FALSE;0;0;68;39;59;93;115;4;0;0;0;0;67;4;53;15;6;0;0;0;0;0
FALSE;0;0;64;41;58;89;166;1;0;0;0;0;82;18;58;19;5;0;0;0;0;0
FALSE;0;0;57;78;69;73;161;0;0;0;0;0;100;14;55;11;6;0;0;0;0;0
FALSE;0;0;73;35;77;96;192;4;0;0;0;0;80;11;58;26;6;0;0;0;0;0
FALSE;0;0;75;59;79;83;111;5;0;0;0;0;100;25;14;7;6;0;0;0;0;0
FALSE;0;0;44;77;26;81;59;5;0;0;0;0;77;3;36;23;4;0;0;0;0;0
FALSE;0;0;87;26;104;100;156;0;0;0;0;0;30;0;15;13;8;0;0;1;0;0
FALSE;0;0;78;46;72;100;310;0;0;0;0;0;67;0;27;41;8;0;0;1;0;0
FALSE;0;0;65;46;92;73;154;0;0;0;0;0;83;12;33;12;5;0;0;0;0;0
FALSE;0;0;72;66;61;100;214;0;0;0;0;0;64;0;33;21;8;0;0;1;0;0
FALSE;0;0;59;25;95;76;277;1;0;0;0;0;54;0;12;18;5;0;0;0;0;0
FALSE;0;0;88;1;91;100;227;1;0;0;0;0;25;0;15;13;8;0;0;1;0;0
FALSE;0;0;68;46;67;79;0;1;0;0;0;0;100;57;58;0;5;1;0;0;0;0
FALSE;0;0;59;3;135;71;278;1;0;0;0;0;52;4;15;34;2;0;0;0;0;0
FALSE;0;0;81;5;95;100;165;1;0;0;0;0;60;0;32;34;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;74;14;70;97;0;1;0;0;0;0;71;31;47;0;6;1;0;0;0;0
FALSE;0;0;84;8;93;95;241;1;0;0;0;0;67;28;53;40;6;0;0;0;0;0
FALSE;0;0;84;3;115;93;314;1;0;0;0;0;33;69;14;14;3;0;0;0;0;0
FALSE;0;0;87;1;65;100;467;0;0;0;0;0;23;0;12;17;8;0;0;1;0;0
FALSE;0;0;67;1;39;82;168;4;0;0;0;0;50;17;18;22;2;0;0;0;0;0
FALSE;0;0;65;0;49;67;64;0;0;1;0;0;100;6;100;6;6;0;0;0;0;0
FALSE;0;0;79;29;89;100;348;1;0;0;0;0;50;0;11;27;8;0;0;1;0;0
FALSE;0;0;83;4;137;100;347;2;0;0;0;0;56;0;21;28;8;0;0;1;0;0
FALSE;0;0;82;34;112;100;299;1;0;0;0;0;45;0;8;13;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;68;26;73;97;178;4;0;0;0;0;67;25;35;31;6;0;0;0;0;0
FALSE;0;0;84;5;73;100;144;1;0;0;0;0;29;0;0;16;8;0;0;1;0;0
FALSE;0;0;77;31;80;96;206;2;0;0;0;0;70;31;43;28;6;0;0;0;0;0
FALSE;0;0;72;20;104;97;330;1;0;0;0;0;47;23;21;32;6;0;0;0;0;0
FALSE;0;0;85;0;86;100;0;0;0;0;0;0;80;0;59;22;8;1;0;1;0;0
FALSE;0;0;68;74;67;87;195;3;0;0;0;0;75;34;52;23;5;0;0;0;0;0
FALSE;0;0;85;2;91;100;227;2;0;0;0;0;38;0;43;35;8;0;0;1;0;0
FALSE;0;0;76;15;117;97;315;1;0;0;0;0;53;40;17;35;6;0;0;0;0;0
FALSE;0;0;88;3;86;100;204;0;0;0;0;0;56;0;17;18;8;0;0;1;0;0
FALSE;0;0;83;32;213;100;241;0;0;0;0;0;75;0;26;27;8;0;0;1;0;0
FALSE;0;0;75;11;96;98;213;0;0;0;0;0;44;0;22;41;6;0;0;1;0;0
FALSE;0;0;76;16;69;97;185;1;0;0;0;0;41;25;13;34;6;0;0;0;0;0
FALSE;0;0;83;15;206;100;157;0;0;0;0;0;50;0;0;22;8;0;0;1;0;0
FALSE;0;0;56;94;100;95;324;4;0;0;0;0;85;15;14;42;6;0;0;0;0;0
FALSE;0;0;77;36;63;100;101;1;0;0;0;0;40;0;9;32;8;0;0;1;0;0
FALSE;0;0;89;1;157;100;243;0;0;0;0;0;50;0;25;4;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;73;8;72;89;182;4;0;0;0;0;83;14;37;20;2;0;0;0;0;0
FALSE;0;0;82;0;87;68;223;0;0;0;0;0;20;12;16;25;5;0;0;0;0;0
FALSE;0;0;66;87;70;96;132;1;0;0;0;0;100;81;48;25;6;0;0;0;0;0
FALSE;0;0;73;69;77;100;311;0;0;0;0;0;88;0;46;13;8;0;0;1;0;0
FALSE;0;0;59;101;80;83;163;0;0;0;0;0;100;0;83;6;6;0;0;1;0;0
FALSE;0;0;85;11;55;100;160;2;0;0;0;0;50;0;22;28;8;0;0;1;0;0
FALSE;0;0;62;46;31;92;86;0;0;0;0;0;60;3;15;13;6;0;0;0;0;0
FALSE;0;0;66;12;98;100;182;0;0;0;0;0;60;0;45;12;8;0;0;1;0;0
FALSE;0;0;88;4;102;100;215;1;0;0;0;0;80;0;36;11;8;0;0;1;0;0
FALSE;0;0;61;56;145;88;338;0;0;0;0;0;78;4;27;33;6;0;0;0;0;0
FALSE;0;0;82;6;38;100;123;3;0;0;0;0;60;0;40;10;8;0;0;1;0;0
FALSE;0;0;70;49;101;96;373;5;0;0;0;0;75;7;52;25;6;0;0;0;0;0
FALSE;0;0;73;38;41;100;71;0;0;0;0;0;75;0;56;18;8;0;0;1;0;0
FALSE;0;0;73;28;102;83;348;0;0;0;0;0;75;4;33;12;6;0;0;0;0;0
FALSE;0;0;91;1;139;100;362;0;0;0;0;0;50;0;8;12;8;0;0;1;0;0
FALSE;0;0;91;2;81;100;140;0;0;0;0;0;50;0;40;5;8;0;0;1;0;0
FALSE;0;0;66;42;66;89;183;2;0;0;0;0;80;44;58;26;4;0;0;0;0;0
FALSE;0;0;80;44;127;100;184;0;0;0;0;0;80;0;50;20;8;0;0;1;0;0
FALSE;0;0;86;12;93;100;144;0;0;0;0;0;67;0;29;7;8;0;0;1;0;0
FALSE;0;0;69;79;48;100;126;1;0;0;0;0;67;0;43;21;8;0;0;1;0;0
FALSE;0;0;60;53;92;76;232;1;0;0;0;0;75;1;35;34;6;0;0;0;0;0
FALSE;0;0;72;89;51;100;77;0;0;0;0;0;100;0;63;9;8;0;0;1;0;0
FALSE;0;0;71;23;33;96;83;11;0;0;0;0;47;0;23;26;6;0;0;1;0;0
FALSE;0;0;60;83;73;97;247;2;0;0;0;0;94;72;50;45;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;62;78;104;67;265;4;0;0;0;0;78;16;44;40;5;0;0;0;0;0
FALSE;0;0;87;21;115;100;195;0;0;0;0;0;63;0;50;18;8;0;0;1;0;0
FALSE;0;0;70;71;140;100;297;0;0;0;0;0;100;0;24;12;8;0;0;1;0;0
FALSE;0;0;65;50;88;82;96;0;0;0;0;0;64;5;29;8;2;0;0;0;0;0
FALSE;0;0;85;19;78;100;139;1;0;0;0;0;50;0;20;10;8;0;0;1;0;0
FALSE;0;0;85;1;94;100;293;0;0;0;0;0;56;0;38;37;8;0;0;1;0;0
FALSE;0;0;88;1;170;100;367;0;0;0;0;0;25;0;19;26;8;0;0;1;0;0
FALSE;0;0;65;59;46;100;128;1;0;0;0;0;82;0;20;20;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;88;11;105;100;292;2;0;0;0;0;50;0;50;20;8;0;0;1;0;0
FALSE;0;0;69;38;69;96;215;1;0;0;0;0;50;26;21;28;2;0;0;0;0;0
FALSE;0;0;69;42;39;100;80;1;0;0;0;0;75;0;11;9;8;0;0;1;0;0
FALSE;0;0;61;41;58;70;192;0;0;0;0;0;60;3;57;23;6;0;0;0;0;0
FALSE;0;0;84;16;103;100;245;1;0;0;0;0;30;0;24;17;8;0;0;1;0;0
FALSE;0;0;66;58;69;93;233;0;0;0;0;0;71;64;48;29;6;0;0;0;0;0
FALSE;0;0;73;28;82;93;219;1;0;0;0;0;50;13;14;29;6;0;0;0;0;0
